# index, name, date, _pos
16701,106100,2001-06-11,"array([-34.36483051,   2.62586785])"
16702,106019,2001-06-01,"array([-34.33306386,   2.90555002])"
16703,106203,2001-06-18,"array([-34.2098717 ,   2.72183895])"
16704,107233,2001-07-23,"array([-34.25316718,   2.65275518])"
16705,112045,2001-12-04,"array([-34.4066244 ,   2.20106496])"
16706,112227,2001-12-17,"array([-34.39821558,   2.31576939])"
16707,202198,2002-02-21,"array([-34.46562448,   2.38976499])"
16708,104228,2001-04-23,"array([-33.07784182,   1.47794415])"
16709,9308103,,"array([-32.82330838,   2.22291829])"
16710,104229,2001-04-23,"array([-35.56644091,   1.71115716])"
16711,104230,2001-04-23,"array([-35.75642364,   1.83852423])"
16712,104231,2001-04-23,"array([-34.30433798,   1.88549435])"
16713,104232,2001-04-23,"array([-34.97716614,   1.6282524 ])"
16714,104233,2001-04-23,"array([-34.35073648,  -0.28300369])"
16715,104234,2001-04-23,"array([-34.39566632,   1.42015532])"
16716,104235,2001-04-23,"array([-35.98228804,   1.88136485])"
16717,104237,2001-04-24,"array([-34.174814  ,   3.25879417])"
16718,9409049,,"array([-33.73021796,   3.87642071])"
16719,104238,2001-04-24,"array([-34.98915013,   2.38003495])"
16720,9908132,,"array([-34.57025684,   2.08233891])"
16721,9601160,,"array([-34.073249  ,   0.69926422])"
16722,104239,2001-04-24,"array([-34.60082577,   2.63787547])"
16723,104240,2001-04-24,"array([-37.32429249,   3.12937111])"
16724,9212084,,"array([-37.80676123,   3.55139319])"
16725,104241,2001-04-24,"array([-34.44001479,   1.83150453])"
16726,9506073,,"array([-33.45587589,   1.88253438])"
16727,104242,2001-04-24,"array([-3.89806801e+01,  2.83475691e-02])"
16728,8158,2000-08-15,"array([-39.37964772,  -0.15130677])"
16729,104243,2001-04-24,"array([-35.5814033 ,   1.63882556])"
16730,104244,2001-04-24,"array([-35.23661183,   1.26752186])"
16731,104245,2001-04-24,"array([-37.04735817,   2.75620037])"
16732,104246,2001-04-24,"array([-34.82441688,   1.38464234])"
16733,104247,2001-04-24,"array([-35.87335825,   1.72208784])"
16734,104248,2001-04-24,"array([-34.09332386,   0.78890763])"
16735,104249,2001-04-24,"array([-34.42212709,   1.50840965])"
16736,9704203,1997-04-01,"array([-33.47790401,   1.23618029])"
16737,9902143,,"array([-33.53739946,   1.2681261 ])"
16738,104250,2001-04-24,"array([-34.70260275,   0.8485505 ])"
16739,104251,2001-04-24,"array([-34.46762457,   1.95933833])"
16740,104252,2001-04-24,"array([-33.79318312,   1.74150857])"
16741,104253,2001-04-24,"array([-36.34804577,   2.1181236 ])"
16742,104254,2001-04-25,"array([-35.85586824,   2.73990679])"
16743,104255,2001-04-25,"array([-34.40067718,   0.36980471])"
16744,104256,2001-04-25,"array([-35.92117278,  -0.21577602])"
16745,9701136,,"array([-36.20973198,   0.61599765])"
16746,104257,2001-04-25,"array([-33.46229156,   1.15241862])"
16747,104258,2001-04-25,"array([-34.13131023,   0.69062259])"
16748,9810139,,"array([-34.48790561,   0.9268906 ])"
16749,9511184,,"array([-35.10483503,   0.78107764])"
16750,104259,2001-04-25,"array([-35.64523793,   2.68122509])"
16751,104260,2001-04-25,"array([-35.28904906,   1.51327816])"
16752,104261,2001-04-25,"array([-35.39309992,   0.51710316])"
16753,104263,2001-04-25,"array([-35.17247127,   1.59747374])"
16754,104264,2001-04-25,"array([-35.0895731 ,   1.32439242])"
16755,104265,2001-04-25,"array([-35.30130862,   0.97228692])"
16756,104266,2001-04-25,"array([-35.1751181 ,   1.97123701])"
16757,9907197,,"array([-33.99510738,   1.29149571])"
16758,9709187,,"array([-33.32071411,   0.68271276])"
16759,104267,2001-04-25,"array([-36.3619664 ,   0.91036471])"
16760,105001,2001-05-01,"array([-34.76797792,   1.62739589])"
16761,105002,2001-05-01,"array([-35.54728734,   1.22559312])"
16762,105003,2001-05-01,"array([-37.78058118,  -0.20480413])"
16763,9604008,,"array([-37.55349351,  -0.04791367])"
16764,9605204,1996-05-02,"array([-37.32915332,   0.16084904])"
16765,9303132,,"array([-37.69690912,   0.4222087 ])"
16766,9304120,,"array([-36.85889598,   0.46879547])"
16767,9311057,,"array([-36.946324  ,   0.34474461])"
16768,105004,2001-05-01,"array([-37.8450397,  -0.2387327])"
16769,105005,2001-05-01,"array([-35.13928586,   1.69233066])"
16770,105006,2001-05-01,"array([-35.42726953,   1.72435946])"
16771,105007,2001-05-01,"array([-34.32934284,   2.77560354])"
16772,105008,2001-05-01,"array([-33.92530591,   2.2957053 ])"
16773,105009,2001-05-01,"array([-33.75215316,   0.87643386])"
16774,105010,2001-05-02,"array([-35.24655343,   0.62026918])"
16775,105011,2001-05-02,"array([-34.46046158,   1.15329477])"
16776,105012,2001-05-02,"array([-35.6707892 ,   1.41205418])"
16777,105013,2001-05-02,"array([-36.40577744,   0.93717695])"
16778,105014,2001-05-02,"array([-35.70583787,   2.45623538])"
16779,105015,2001-05-02,"array([-36.70152571,   1.96473275])"
16780,9303045,,"array([-37.55314189,   2.00824291])"
16781,105016,2001-05-02,"array([-34.99655844,   2.84646382])"
16782,9508132,,"array([-35.11647304,   2.82472158])"
16783,105017,2001-05-02,"array([-34.48729968,   2.22216773])"
16784,105019,2001-05-02,"array([-34.99250241,   2.49171367])"
16785,105020,2001-05-02,"array([-36.45090241,   2.39411424])"
16786,105021,2001-05-02,"array([-33.5627343 ,   2.78787368])"
16787,105022,2001-05-03,"array([-33.72250612,  -0.7708946 ])"
16788,9904195,,"array([-33.66640456,  -0.98591124])"
16789,105023,2001-05-03,"array([-34.99411007,   2.29802544])"
16790,106206,2001-06-18,"array([-34.91390499,   2.28958878])"
16791,105062,2001-05-07,"array([-34.86029592,   2.30513135])"
16792,105220,2001-05-22,"array([-34.82057362,   2.42195912])"
16793,105024,2001-05-03,"array([-35.67319238,   1.8002247 ])"
16794,105025,2001-05-03,"array([-36.00830255,   3.29293677])"
16795,105026,2001-05-03,"array([-33.88349704,   1.10024136])"
16796,105027,2001-05-03,"array([-34.87355984,   1.09225087])"
16797,105028,2001-05-03,"array([-35.39328236,   0.75586885])"
16798,9907120,,"array([-35.60928845,   0.85360445])"
16799,105029,2001-05-03,"array([-35.071182  ,   1.50263128])"
16800,106197,2001-06-18,"array([-35.3029715 ,   1.47002185])"
16801,105031,2001-05-03,"array([-34.62241759,   2.98670953])"
16802,4016,2000-04-03,"array([-33.22283568,   3.30418983])"
16803,105033,2001-05-03,"array([-37.66365735,   1.84664728])"
16804,9306049,,"array([-37.75405152,   2.00928998])"
16805,9810034,,"array([-37.75834461,   1.36247325])"
16806,105034,2001-05-03,"array([-34.68389624,   3.66696278])"
16807,105035,2001-05-03,"array([-35.22385814,   1.94976439])"
16808,105036,2001-05-04,"array([-34.15748289,   2.24460107])"
16809,105037,2001-05-04,"array([-34.24346237,   0.18046937])"
16810,105039,2001-05-04,"array([-34.53127442,   2.22028682])"
16811,105040,2001-05-04,"array([-35.54328625,   0.2526501 ])"
16812,9408071,,"array([-34.71126915,   0.2017656 ])"
16813,9904192,,"array([-35.51712949,   0.62171151])"
16814,105041,2001-05-04,"array([-36.28113107,   2.28715291])"
16815,105043,2001-05-04,"array([-36.22285952,   1.19391404])"
16816,9510239,1995-10-06,"array([-36.56130819,   1.23597126])"
16817,9611167,,"array([-36.63503318,   1.30895744])"
16818,9412194,,"array([-36.99906747,   0.9290759 ])"
16819,105044,2001-05-04,"array([-35.02209413,   2.21725286])"
16820,105045,2001-05-04,"array([-35.7112703 ,   2.56926853])"
16821,105046,2001-05-04,"array([-36.1141745 ,   2.17523369])"
16822,9508105,,"array([-36.42325158,   2.23871285])"
16823,9312065,,"array([-37.47981301,   2.89563591])"
16824,105047,2001-05-04,"array([-34.60593731,   2.35502484])"
16825,105049,2001-05-05,"array([-35.08619898,   2.37217534])"
16826,105050,2001-05-07,"array([-35.82038828,   1.46676111])"
16827,105051,2001-05-06,"array([-35.49636699,   1.58142373])"
16828,111090,2001-11-08,"array([-35.6442777,   2.1237369])"
16829,106175,2001-06-15,"array([-35.91181514,   2.14377347])"
16830,106185,2001-06-16,"array([-35.76949807,   2.38860311])"
16831,111078,2001-11-07,"array([-35.39686158,   2.35432208])"
16832,105053,2001-05-06,"array([-33.69550969,   1.70782634])"
16833,9504164,,"array([-33.32994681,   0.64477234])"
16834,9905100,,"array([-34.30482887,   2.55843483])"
16835,9406026,,"array([-33.16058678,   0.05730067])"
16836,9409198,,"array([-3.37323677e+01, -6.37861643e-03])"
16837,9809214,1998-09-01,"array([-32.99946132,   1.88619808])"
16838,105054,2001-05-07,"array([-35.76186982,   1.82277783])"
16839,105055,2001-05-07,"array([-35.07013887,   2.13994291])"
16840,105056,2001-05-07,"array([-35.62447193,   1.63803954])"
16841,105057,2001-05-07,"array([-36.5440068 ,  -0.72318931])"
16842,9805166,,"array([-36.2937898 ,  -1.22650922])"
16843,9910221,1999-10-04,"array([-36.92883945,  -1.51310475])"
16844,9403169,,"array([-37.16968522,  -1.92877043])"
16845,105058,2001-05-07,"array([-35.68814619,   1.73079508])"
16846,105059,2001-05-07,"array([-35.67844964,   1.74428324])"
16847,105060,2001-05-07,"array([-35.16378245,   0.29122808])"
16848,105063,2001-05-07,"array([-35.8374255 ,   2.06409993])"
16849,105064,2001-05-07,"array([-35.89312663,   0.74050335])"
16850,105065,2001-05-07,"array([-34.46917113,   1.21118479])"
16851,105066,2001-05-07,"array([-35.52772026,   2.52915482])"
16852,105067,2001-05-08,"array([-33.9862661 ,   2.47527844])"
16853,105068,2001-05-08,"array([-34.36520383,   2.45628351])"
16854,105069,2001-05-08,"array([-34.3181223 ,   1.24204743])"
16855,105072,2001-05-08,"array([-36.39952219,   1.71154255])"
16856,105074,2001-05-09,"array([-32.56027983,  -0.27661062])"
16857,9802137,,"array([-32.1562078 ,  -0.57055682])"
16858,9502048,,"array([-32.48099878,  -0.3539541 ])"
16859,105075,2001-05-09,"array([-35.73334011,   2.32790033])"
16860,105076,2001-05-09,"array([-35.70595249,   1.91544596])"
16861,105077,2001-05-09,"array([-35.08445197,   2.60437905])"
16862,105159,2001-05-16,"array([-34.94899555,   2.46182175])"
16863,106038,2001-06-04,"array([-35.05940124,   2.49082922])"
16864,105078,2001-05-09,"array([-36.60892282,   1.81263438])"
16865,105079,2001-05-09,"array([-35.56546454,   1.69519945])"
16866,105080,2001-05-09,"array([-34.23953333,   3.32028611])"
16867,105081,2001-05-09,"array([-35.32039168,   0.79592876])"
16868,105082,2001-05-09,"array([-35.04913195,   1.21846226])"
16869,105083,2001-05-10,"array([-35.09679471,   1.88658815])"
16870,105084,2001-05-09,"array([-36.31183591,   1.72465404])"
16871,105086,2001-05-10,"array([-34.5341277 ,   2.40682887])"
16872,9508138,,"array([-33.74886376,   3.13806631])"
16873,105242,2001-05-23,"array([-35.58292412,   1.50454291])"
16874,106194,2001-06-18,"array([-35.79005355,   2.00298108])"
16875,105088,2001-05-10,"array([-33.94757092,   2.53551356])"
16876,105089,2001-05-10,"array([-35.3431303,   1.3528145])"
16877,105090,2001-05-10,"array([-35.53877326,   2.12279103])"
16878,105091,2001-05-10,"array([-34.41022529,   2.77544555])"
16879,105092,2001-05-10,"array([-36.97456   ,   0.72973048])"
16880,105093,2001-05-10,"array([-34.19441583,   2.29306911])"
16881,105094,2001-05-10,"array([-35.18519003,   1.32033083])"
16882,107115,2001-07-10,"array([-35.49498669,   1.51078779])"
16883,106030,2001-06-04,"array([-35.43862069,   1.3977991 ])"
16884,107037,2001-07-04,"array([-35.23383193,   1.14230714])"
16885,9310053,,"array([-35.96316727,   0.69596896])"
16886,105095,2001-05-10,"array([-34.9702652 ,   1.98731297])"
16887,105136,2001-05-15,"array([-34.75656998,   2.2856516 ])"
16888,106012,2001-06-01,"array([-34.80575269,   2.07095107])"
16889,105096,2001-05-10,"array([-35.01696974,   2.67085495])"
16890,105097,2001-05-10,"array([-35.05025391,   2.64504716])"
16891,106014,2001-06-01,"array([-35.1386524,   2.487922 ])"
16892,105100,2001-05-11,"array([-34.36258026,   2.95817065])"
16893,105101,2001-05-11,"array([-35.67005409,   2.57456108])"
16894,106267,2001-06-25,"array([-35.68381996,   2.44486801])"
16895,105102,2001-05-11,"array([-35.54271771,   2.03949415])"
16896,105103,2001-05-11,"array([-36.32182623,   2.10016172])"
16897,5200,2000-05-19,"array([-37.08301935,   2.78423258])"
16898,105030,2001-05-03,"array([-37.09033008,   2.74801113])"
16899,105104,2001-05-11,"array([-34.15427523,   2.20714779])"
16900,105105,2001-05-11,"array([-34.63156959,   1.21932342])"
16901,105106,2001-05-11,"array([-35.54272614,   2.36161011])"
16902,9903081,,"array([-35.4229202 ,   2.59017714])"
16903,9805107,,"array([-35.75757401,   2.4335329 ])"
16904,105107,2001-05-12,"array([-37.09712222,   0.94996209])"
16905,105109,2001-05-13,"array([-35.58087635,  -0.32828221])"
16906,9512099,,"array([-35.23259667,  -0.71845455])"
16907,9704088,,"array([-35.06124858,  -0.1593347 ])"
16908,9901082,,"array([-35.65838926,  -1.09116244])"
16909,9901083,,"array([-35.70647563,  -1.07339797])"
16910,9901097,,"array([-35.33115061,  -0.8680638 ])"
16911,105110,2001-05-13,"array([-34.73595552,   2.59720619])"
16912,105244,2001-05-23,"array([-34.91930366,   2.54370955])"
16913,110086,2001-10-05,"array([-35.2084765 ,   2.34274231])"
16914,105112,2001-05-13,"array([-34.09013886,   1.89447367])"
16915,105113,2001-05-13,"array([-34.44165818,   1.87647792])"
16916,9411153,,"array([-34.17776137,   1.58565222])"
16917,105114,2001-05-14,"array([-35.11065928,  -0.25721797])"
16918,105129,2001-05-14,"array([-35.74218169,   1.66722354])"
16919,105168,2001-05-17,"array([-35.74726312,   1.78782681])"
16920,105116,2001-05-14,"array([-34.52365488,   3.09783045])"
16921,105118,2001-05-14,"array([-35.96520546,   3.0062762 ])"
16922,105119,2001-05-14,"array([-36.0843869 ,   0.04826127])"
16923,12123,2000-12-12,"array([-36.10428448,   0.56262319])"
16924,105120,2001-05-14,"array([-35.09582754,   0.97914939])"
16925,105121,2001-05-14,"array([-35.74793276,   1.77183785])"
16926,105122,2001-05-14,"array([-33.79482242,   1.92377866])"
16927,105123,2001-05-14,"array([-35.75863314,   1.85565713])"
16928,105124,2001-05-14,"array([-35.25603181,  -0.33102806])"
16929,105125,2001-05-14,"array([-35.19277737,   1.77272225])"
16930,105126,2001-05-14,"array([-35.90199619,   1.15513219])"
16931,105127,2001-05-14,"array([-35.64450359,   1.15201344])"
16932,12207,2000-12-16,"array([-36.24685357,   0.475994  ])"
16933,105128,2001-05-14,"array([-34.68340933,   3.40141216])"
16934,102047,2001-02-05,"array([-34.649626  ,   3.70237253])"
16935,105130,2001-05-15,"array([-37.50816984,  -0.26923953])"
16936,105131,2001-05-15,"array([-33.71104394,   2.356376  ])"
16937,105133,2001-05-15,"array([-32.88199029,   2.12517118])"
16938,105134,2001-05-15,"array([-34.3299324 ,   2.14694297])"
16939,105135,2001-05-15,"array([-36.13676725,   0.91299469])"
16940,9509057,,"array([-36.90425048,   1.20184887])"
16941,9606159,,"array([-35.96967996,   0.18174297])"
16942,105137,2001-05-15,"array([-34.90032891,   2.52262921])"
16943,105138,2001-05-15,"array([-34.71693383,   2.56936816])"
16944,105139,2001-05-15,"array([-35.27310836,   1.78600722])"
16945,105141,2001-05-15,"array([-34.55015877,   0.4063107 ])"
16946,9811176,,"array([-34.4802187 ,   0.40748431])"
16947,105142,2001-05-15,"array([-34.81790221,   1.69894424])"
16948,9712089,,"array([-34.23258942,   1.08212707])"
16949,105143,2001-05-15,"array([-35.93884356,   2.00525111])"
16950,105144,2001-05-15,"array([-37.46223205,   0.74502924])"
16951,105145,2001-05-15,"array([-34.462243  ,   1.34553706])"
16952,105146,2001-05-15,"array([-34.89643463,   0.20511458])"
16953,105148,2001-05-15,"array([-36.65804683,   1.93939272])"
16954,9309117,,"array([-37.18042407,   2.39718965])"
16955,105149,2001-05-15,"array([-35.85998948,   1.60439982])"
16956,105153,2001-05-16,"array([-34.90361066,   1.89472398])"
16957,105154,2001-05-16,"array([-35.60990259,   1.64993603])"
16958,105155,2001-05-16,"array([-35.25608041,   2.74561219])"
16959,9411022,,"array([-35.36524042,   3.37105261])"
16960,105156,2001-05-16,"array([-35.84982487,   1.75762544])"
16961,105157,2001-05-16,"array([-3.58059087e+01,  3.25843475e-02])"
16962,105158,2001-05-16,"array([-34.83487776,   2.79238756])"
16963,105161,2001-05-16,"array([-35.71473569,   1.22303593])"
16964,105163,2001-05-16,"array([-34.64331376,   0.74997808])"
16965,105164,2001-05-16,"array([-36.54836003,   1.59251473])"
16966,105165,2001-05-16,"array([-33.99486079,   2.17399389])"
16967,105166,2001-05-16,"array([-35.31296025,   1.78363436])"
16968,105167,2001-05-17,"array([-34.5339654 ,   3.14781609])"
16969,9305166,,"array([-36.039992 ,   1.4759024])"
16970,105169,2001-05-17,"array([-36.81552908,   1.62791981])"
16971,105170,2001-05-17,"array([-34.53798102,   1.98408694])"
16972,105171,2001-05-17,"array([-35.00595867,   1.76111123])"
16973,108006,2001-08-01,"array([-34.95104047,   1.7573089 ])"
16974,105284,2001-05-27,"array([-35.39514524,   1.56244702])"
16975,105172,2001-05-17,"array([-18.32049579,   0.4222555 ])"
16976,9069,2000-09-06,"array([-18.30225742,   0.31992524])"
16977,105173,2001-05-17,"array([-36.70419037,   0.91278627])"
16978,105174,2001-05-17,"array([-35.73509606,   2.43711015])"
16979,105175,2001-05-17,"array([-35.88258504,   1.77677122])"
16980,105176,2001-05-17,"array([-35.0767362 ,   2.12577282])"
16981,105177,2001-05-17,"array([-37.27759459,   1.57071534])"
16982,9307007,,"array([-37.85868472,   1.8951941 ])"
16983,9509119,,"array([-36.76258788,   1.87932583])"
16984,9305135,,"array([-38.21680806,   1.70293955])"
16985,9307008,,"array([-38.01528842,   1.89847587])"
16986,9312060,,"array([-37.84315514,   2.01371809])"
16987,9405201,1994-05-02,"array([-37.85782902,   2.05783876])"
16988,9203044,,"array([-37.53570361,   2.31323501])"
16989,9303164,,"array([-36.90932086,   1.96382471])"
16990,9309041,,"array([-36.85141666,   1.719899  ])"
16991,9411221,1994-11-03,"array([-36.86592638,   1.91107888])"
16992,9508125,,"array([-36.88829293,   1.82442203])"
16993,105178,2001-05-17,"array([-36.60498983,   1.45370478])"
16994,105179,2001-05-17,"array([-34.70208854,   0.9682079 ])"
16995,105180,2001-05-17,"array([-34.14310469,   2.5994522 ])"
16996,105181,2001-05-17,"array([-34.17687791,   1.89650491])"
16997,105182,2001-05-17,"array([-34.38066065,   2.833175  ])"
16998,105183,2001-05-18,"array([-33.88836929,   2.42072891])"
16999,9601166,,"array([-33.87696044,   2.13492848])"
17000,9511189,,"array([-34.03213778,   2.61854153])"
17001,9611179,,"array([-33.63497357,   2.40767862])"
17002,105184,2001-05-18,"array([-35.79749134,   1.68479118])"
17003,105185,2001-05-18,"array([-35.72995585,   1.44469028])"
17004,105186,2001-05-18,"array([-34.25399332,   2.77321241])"
17005,105187,2001-05-18,"array([-35.28648884,   1.57446475])"
17006,105188,2001-05-18,"array([-35.81198858,   1.86652074])"
17007,105189,2001-05-18,"array([-34.68069882,   1.38074901])"
17008,9407020,,"array([-35.35640068,   0.6685964 ])"
17009,9612002,,"array([-33.79633987,   1.01095485])"
17010,9301120,,"array([-35.37334924,   0.68380871])"
17011,105190,2001-05-18,"array([-35.87222107,   0.86770669])"
17012,105191,2001-05-18,"array([-35.50325241,   1.44904415])"
17013,105192,2001-05-18,"array([-35.37753658,   1.17044284])"
17014,105193,2001-05-18,"array([-34.99886056,  -0.81479781])"
17015,9603145,,"array([-34.95234215,  -1.45913831])"
17016,105194,2001-05-18,"array([-36.04970803,   2.63292087])"
17017,105195,2001-05-18,"array([-35.89957731,   1.92335483])"
17018,105196,2001-05-18,"array([-34.44184714,   1.22510812])"
17019,105197,2001-05-19,"array([-36.69266696,   1.55522319])"
17020,105198,2001-05-19,"array([-34.6184859 ,   0.75684359])"
17021,105200,2001-05-19,"array([-35.73528382,   2.25633352])"
17022,105201,2001-05-19,"array([-34.84396214,   0.72111447])"
17023,105202,2001-05-20,"array([-34.25494795,   2.9499155 ])"
17024,105205,2001-05-21,"array([-35.09750533,   2.48235259])"
17025,105206,2001-05-21,"array([-34.71142871,   1.85596017])"
17026,105207,2001-05-21,"array([-34.69765142,   2.64544365])"
17027,105208,2001-05-21,"array([-35.32931325,   2.79919083])"
17028,105209,2001-05-21,"array([-34.72007352,   2.48697918])"
17029,105210,2001-05-21,"array([-35.43249951,   2.16364765])"
17030,105211,2001-05-21,"array([-36.19747806,   2.13164579])"
17031,108029,2001-08-03,"array([-36.5045797 ,   2.42466995])"
17032,105213,2001-05-21,"array([-33.10236387,  -0.24617168])"
17033,105214,2001-05-21,"array([-34.36861376,   2.32361992])"
17034,105215,2001-05-21,"array([-36.28379612,   0.72856297])"
17035,105216,2001-05-21,"array([-35.75932706,   2.63297185])"
17036,105217,2001-05-22,"array([-35.80946883,   2.15252061])"
17037,105218,2001-05-21,"array([-34.85793754,   1.96282439])"
17038,105219,2001-05-22,"array([-34.47834101,   2.32480438])"
17039,105221,2001-05-22,"array([-35.27761675,   1.23225191])"
17040,105222,2001-05-22,"array([-34.52809656,   0.21760913])"
17041,105223,2001-05-22,"array([-36.85742615,   0.72672017])"
17042,105224,2001-05-22,"array([-34.33357169,   1.95565599])"
17043,105225,2001-05-22,"array([-35.57541261,   2.56349984])"
17044,105226,2001-05-22,"array([-35.65364831,   1.13792644])"
17045,105229,2001-05-22,"array([-35.58205759,   2.20912675])"
17046,105230,2001-05-22,"array([-35.84831819,   1.86548196])"
17047,105232,2001-05-22,"array([-35.73417104,   0.77076508])"
17048,105233,2001-05-22,"array([-36.61792943,   2.357659  ])"
17049,105234,2001-05-22,"array([-36.30774828,   0.41406321])"
17050,105235,2001-05-22,"array([-34.78883083,   2.34823627])"
17051,105236,2001-05-22,"array([-33.24746722,   1.65810794])"
17052,105237,2001-05-22,"array([-34.8274196 ,   1.90149431])"
17053,105239,2001-05-23,"array([-36.40427532,   2.93526948])"
17054,105240,2001-05-23,"array([-34.31786407,   2.96539132])"
17055,105243,2001-05-23,"array([-34.57443987,   2.69946203])"
17056,105246,2001-05-23,"array([-35.80475252,   1.7983881 ])"
17057,105250,2001-05-23,"array([-34.92400208,   2.53328157])"
17058,105251,2001-05-23,"array([-35.25755493,   1.46231829])"
17059,105252,2001-05-23,"array([-35.6217843,   2.2492041])"
17060,105253,2001-05-24,"array([-35.52271722,   1.74736426])"
17061,105254,2001-05-24,"array([-34.77892614,   1.73978471])"
17062,105255,2001-05-24,"array([-34.2896758,   2.6816382])"
17063,105257,2001-05-24,"array([-35.22000888,   1.32863568])"
17064,105258,2001-05-24,"array([-35.13176664,   2.44620689])"
17065,105259,2001-05-24,"array([-35.64462329,   0.23220551])"
17066,9310100,,"array([-35.87645694,  -0.61262133])"
17067,105260,2001-05-25,"array([-36.4727685 ,   2.19052097])"
17068,9505140,,"array([-36.650808  ,   2.08184841])"
17069,105261,2001-05-25,"array([-34.71258033,   2.91153906])"
17070,105262,2001-05-25,"array([-35.28008883,   0.16032662])"
17071,105263,2001-05-25,"array([-35.18299439,   2.36914584])"
17072,105265,2001-05-25,"array([-35.64678626,   2.0799285 ])"
17073,105266,2001-05-25,"array([-36.43127247,   2.78267914])"
17074,105268,2001-05-25,"array([-35.14174529,   0.29553722])"
17075,105269,2001-05-25,"array([-34.5314541 ,   2.87521389])"
17076,105270,2001-05-25,"array([-34.60605242,   2.05257594])"
17077,105271,2001-05-25,"array([-35.76291839,   1.38045873])"
17078,1160,2000-01-17,"array([-36.05721309,   1.19772268])"
17079,105272,2001-05-25,"array([-35.84212694,   1.6300401 ])"
17080,105274,2001-05-25,"array([-35.00767448,   1.72470918])"
17081,105275,2001-05-25,"array([-34.73967823,   0.25555214])"
17082,105276,2001-05-26,"array([-34.64891929,   2.13277802])"
17083,105277,2001-05-27,"array([-34.93662679,   1.61087579])"
17084,105278,2001-05-27,"array([-36.80885695,  -0.49264217])"
17085,105279,2001-05-27,"array([-34.54155403,   1.58622076])"
17086,105280,2001-05-27,"array([-35.77776491,  19.23728903])"
17087,203114,,"array([-35.67973903,  19.30060427])"
17088,105281,2001-05-27,"array([-35.4217573 ,   0.62226497])"
17089,105282,2001-05-27,"array([-32.74387477,   1.43411807])"
17090,9803032,,"array([-32.13349292,   1.41995083])"
17091,105283,2001-05-27,"array([-35.5278899 ,   2.22790224])"
17092,105286,2001-05-28,"array([-35.5410488 ,   1.26631719])"
17093,105288,2001-05-28,"array([-35.08591558,   1.97494835])"
17094,105289,2001-05-28,"array([-36.15966506,   2.5143154 ])"
17095,9608097,,"array([-35.03204558,   0.94863694])"
17096,105291,2001-05-28,"array([-35.66309252,   2.61655868])"
17097,105292,2001-05-28,"array([-35.05890614,   1.69615228])"
17098,105293,2001-05-28,"array([-34.19531483,   3.01095034])"
17099,105294,2001-05-28,"array([-37.00121138,   2.90488571])"
17100,105295,2001-05-28,"array([-34.78084726,   3.34724885])"
17101,105296,2001-05-29,"array([-34.63792305,   2.63023639])"
17102,105297,2001-05-29,"array([-36.36229967,   3.79416748])"
17103,105298,2001-05-29,"array([-34.9961166 ,   2.01107161])"
17104,105299,2001-05-29,"array([-35.05296596,   0.20045967])"
17105,105018,2001-05-02,"array([-3.50773009e+01,  2.91620622e-02])"
17106,105301,2001-05-29,"array([-34.2963014 ,   0.89165586])"
17107,9403063,,"array([-33.78281476,   0.32696722])"
17108,105302,2001-05-29,"array([-36.08328708,   2.17754015])"
17109,9507042,,"array([-36.3052959 ,   0.98535296])"
17110,105303,2001-05-29,"array([-35.94075605,   0.74035015])"
17111,105304,2001-05-29,"array([-34.58054438,   2.84458934])"
17112,105305,2001-05-29,"array([-36.24176223,   2.72010015])"
17113,105306,2001-05-29,"array([-37.10776008,   2.40967551])"
17114,9412176,,"array([-36.85218098,   1.68945047])"
17115,9307097,,"array([-37.72761685,   1.48296866])"
17116,105307,2001-05-29,"array([-35.35746279,   1.33775725])"
17117,105308,2001-05-29,"array([-34.83868571,   2.1214489 ])"
17118,105309,2001-05-29,"array([-35.17519439,   1.88785896])"
17119,9710107,,"array([-36.16289635,   1.43914608])"
17120,9310136,,"array([-36.43711224,   1.0987728 ])"
17121,9401143,,"array([-36.53496105,   0.72967844])"
17122,9411013,,"array([-36.37717511,   0.9344051 ])"
17123,9609008,,"array([-36.37913499,   1.20316681])"
17124,9201077,,"array([-36.92711032,   0.83714754])"
17125,105310,2001-05-29,"array([-34.090121  ,   0.93491059])"
17126,105311,2001-05-29,"array([-35.50856088,   1.50592692])"
17127,105312,2001-05-29,"array([-35.65897652,   1.79572806])"
17128,105313,2001-05-30,"array([-36.37436735,   2.23352317])"
17129,9703224,1997-03-04,"array([-36.82967039,   2.35397135])"
17130,9204023,,"array([-37.4532332 ,   2.65591709])"
17131,9508005,,"array([-37.0227664 ,   2.44913264])"
17132,9611108,,"array([-37.45001775,   2.46678729])"
17133,105314,2001-05-30,"array([-35.54247847,   2.51475999])"
17134,105315,2001-05-30,"array([-35.42511689,   0.74345249])"
17135,105316,2001-05-30,"array([-34.35359022,   1.52670667])"
17136,105317,2001-05-30,"array([-37.52550043,   2.65542485])"
17137,105318,2001-05-30,"array([-33.97034273,   2.0409546 ])"
17138,105319,2001-05-30,"array([-35.86834308,   1.8337373 ])"
17139,105320,2001-05-30,"array([-34.43949841,   2.63729255])"
17140,9704193,,"array([-35.03760933,   2.60755297])"
17141,9609190,,"array([-35.07018401,   2.97251426])"
17142,105321,2001-05-30,"array([-36.73110542,   2.44590861])"
17143,9704065,,"array([-36.66827907,   2.36194424])"
17144,9909067,,"array([-37.16086732,   2.61544083])"
