# source, target, weight, time
1784,1691,1,1095876000
1785,1528,0,906660000
1785,1594,0,906660000
1785,1173,0,906660000
1785,6520,1,1135296000
1785,5270,-1,1140552000
1785,7020,-1,1140552000
1786,1388,1,906660000
1786,1271,-1,938196000
1786,1417,-1,938196000
1786,23,0,969732000
1786,482,-1,969732000
1786,1457,0,969732000
1786,2749,-1,1003896000
1786,1373,1,1003896000
1786,1490,0,1022292000
1786,453,-1,1022292000
1786,1924,-1,1035432000
1786,3622,1,1053828000
1786,4060,1,1053828000
1786,4061,0,1053828000
1786,1240,0,1053828000
1786,4227,-1,1066968000
1786,282,0,1098504000
1787,1388,-1,906660000
1787,1513,0,906660000
1788,159,-1,906660000
1788,123,0,906660000
1788,1369,-1,938196000
1788,2540,0,969732000
1788,3850,0,1035432000
1788,670,0,1066968000
1788,1160,0,1066968000
1788,1006,0,1066968000
1788,2916,1,1098504000
1788,1421,-1,1098504000
1788,4478,0,1130040000
1788,1578,1,1130040000
1789,1469,1,906660000
1789,1456,0,906660000
1789,4179,0,1127412000
1789,1453,0,1127412000
1790,958,0,906660000
1790,1431,1,906660000
1790,1915,1,914544000
1790,705,1,914544000
1790,123,0,914544000
1790,1012,0,922428000
1790,466,0,922428000
1790,572,-1,922428000
1790,31,0,927684000
1790,884,1,927684000
1790,323,0,935568000
1790,1176,1,940823999
1790,210,0,940823999
1790,225,0,943452000
1790,556,0,946080000
1790,741,1,961848000
1790,65,0,961848000
1790,457,0,961848000
1790,439,1,977616000
1790,12,0,980243999
1790,912,0,980243999
1790,658,0,988127999
1790,52,0,990756000
1790,277,0,990756000
1790,12,0,993384000
1790,279,0,993384000
1790,370,0,1001268000
1790,879,0,1001268000
1790,131,1,1001268000
1790,912,0,1011780000
1790,279,-1,1011780000
1790,2254,0,1019664000
1790,329,0,1019664000
1790,1196,0,1019664000
1790,496,1,1019664000
1790,1116,0,1019664000
1790,652,1,1022292000
1790,730,0,1022292000
1790,298,1,1022292000
1790,3082,0,1032804000
1790,958,1,1032804000
1790,875,1,1032804000
1790,3832,1,1032804000
1790,604,1,1043316000
1790,126,0,1043316000
1790,1182,0,1048572000
1790,652,0,1048572000
1790,454,0,1053828000
1790,509,1,1053828000
1790,370,0,1056456000
1790,486,1,1056456000
1790,636,1,1061712000
1790,210,0,1061712000
1790,97,1,1066968000
1790,912,0,1074852000
1790,1107,0,1074852000
1790,279,0,1074852000
1790,536,0,1080108000
1790,544,1,1080108000
1790,788,1,1080108000
1790,91,0,1087992000
1790,800,0,1087992000
1790,800,1,1095876000
1790,210,0,1114272000
1790,2835,1,1114272000
1790,438,0,1119528000
1790,982,0,1127412000
1790,420,0,1127412000
1790,460,-1,1130040000
1790,97,0,1135296000
1790,279,0,1135296000
1790,634,0,1135296000
1790,274,0,1135296000
1790,12,0,1137924000
1790,1107,0,1137924000
1790,370,0,1143180000
1790,475,0,1143180000
1790,3872,1,1143180000
1790,1528,0,1143180000
1790,982,-1,1143180000
1790,3539,0,1143180000
1790,3078,1,1143180000
1790,274,0,1143180000
1790,982,0,1145808000
1791,719,-1,938196000
1791,545,-1,938196000
1791,2522,1,969732000
1791,1353,-1,969732000
1791,1376,1,969732000
1791,1757,1,969732000
1791,1706,1,1003896000
1791,3842,0,1035432000
1791,1289,0,1066968000
1791,117,1,1066968000
1791,3360,1,1066968000
1791,3499,0,1127412000
1792,1677,0,906660000
1792,50,0,925055999
1792,2078,0,930312000
1792,901,0,930312000
1792,506,0,940823999
1792,481,0,940823999
1793,1606,1,906660000
1793,1103,-1,906660000
1793,1400,0,940823999
1793,2133,1,940823999
1793,43,0,998640000
1793,1746,0,998640000
1793,1458,1,1032804000
1793,1670,1,1032804000
1793,1127,0,1032804000
1793,394,-1,1082736000
1793,2926,-1,1087992000
1793,4378,0,1087992000
1793,5312,0,1127412000
1793,3824,0,1127412000
1793,1665,0,1127412000
1793,2335,0,1127412000
1794,1795,-1,906660000
1794,4994,0,1124784000
1794,5629,0,1127412000
1795,1080,-1,1035432000
1795,4200,1,1064340000
1795,2372,0,1093248000
1795,958,-1,1093248000
1795,31,0,1124784000
1795,709,1,1127412000
1795,5382,1,1135296000
1795,714,0,1140552000
1795,507,-1,1143180000
1795,1974,1,1143180000
1795,747,1,1143180000
1795,103,-1,1145808000
1795,234,-1,1145808000
1795,4655,1,1145808000
1795,3043,-1,1145808000
1796,735,0,940823999
1796,1014,1,1135296000
1796,3704,-1,1135296000
1797,1008,0,906660000
1797,2955,0,1098504000
1797,4238,-1,1098504000
1797,5704,1,1130040000
1797,1317,0,1130040000
1798,462,0,917171999
1798,2099,1,925055999
1798,2131,-1,925055999
1798,2142,0,925055999
1798,882,0,1064340000
1798,417,-1,1093248000
1798,1929,0,1093248000
1799,2968,1,969732000
1799,2533,0,1130040000
1800,452,-1,906660000
1800,1472,0,906660000
1800,957,1,906660000
1800,3622,-1,1022292000
1800,4178,0,1127412000
1801,309,-1,906660000
1801,0,0,1064340000
1801,3633,0,1064340000
1801,86,1,1064340000
1801,309,0,1098504000
1801,2764,0,1098504000
1801,1499,0,1098504000
1801,0,0,1127412000
1801,88,-1,1127412000
1801,447,-1,1127412000
1801,1965,0,1127412000
1802,1726,-1,906660000
1802,1594,0,1006524000
1802,3325,-1,1048572000
1803,1755,1,906660000
1803,1783,0,906660000
1803,5492,1,1127412000
1803,5382,0,1127412000
1804,1280,0,906660000
1804,1777,1,906660000
1804,2376,0,938196000
1804,4447,0,1124784000
1804,2588,1,1124784000
1804,5108,0,1124784000
1805,1478,1,909287999
1805,1415,0,938196000
1805,959,-1,938196000
1805,1272,0,969732000
1805,1702,1,969732000
1805,1370,1,1035432000
1805,1065,0,1035432000
1805,2169,1,1035432000
1805,1145,-1,1035432000
1805,1728,1,1130040000
1805,3961,-1,1137924000
1805,6643,0,1137924000
1806,1740,-1,938196000
1806,1788,0,938196000
1806,1325,-1,969732000
1806,1369,0,1003896000
1806,1740,0,1003896000
1806,3908,-1,1035432000
1806,5764,1,1130040000
1807,594,-1,909287999
1807,148,0,969732000
1807,1273,1,969732000
1807,930,0,969732000
1807,227,0,969732000
1807,878,-1,969732000
1807,1250,1,1003896000
1807,3418,1,1003896000
1807,1702,1,1003896000
1807,1806,0,1003896000
1807,1599,0,1035432000
1807,482,-1,1035432000
1807,1317,1,1035432000
1807,1417,1,1035432000
1807,1655,1,1035432000
1807,1871,1,1066968000
1807,1701,0,1098504000
1807,4513,1,1098504000
1807,1322,1,1130040000
1807,1034,-1,1130040000
1807,2022,1,1130040000
1807,3519,0,1130040000
1808,954,0,909287999
1808,2484,1,938196000
1808,1031,1,1003896000
1808,1636,0,1003896000
1808,415,-1,1003896000
1808,4088,1,1095876000
1808,161,1,1095876000
1808,1815,1,1127412000
1808,2512,1,1127412000
1808,5223,1,1127412000
1808,2224,1,1127412000
1809,954,0,909287999
1809,930,-1,909287999
1809,1460,0,914544000
1809,458,-1,914544000
1809,2492,1,938196000
1809,1338,-1,1111644000
1809,4737,1,1111644000
1809,3425,1,1127412000
1809,3226,1,1130040000
1809,5119,1,1130040000
1809,4935,0,1132668000
1809,4954,1,1132668000
1809,3121,1,1135296000
1809,1319,1,1140552000
1809,1486,1,1145808000
1809,1948,0,1145808000
1809,3576,0,1145808000
1809,123,-1,1145808000
1809,3409,1,1145808000
1810,1813,-1,909287999
1810,2753,1,951336000
1810,2750,0,951336000
1810,1813,-1,951336000
1810,2751,0,951336000
1810,2749,1,985500000
1810,2750,1,985500000
1810,3121,1,985500000
1810,2750,0,1017036000
1810,1813,-1,1017036000
1810,3576,1,1017036000
1811,1812,1,909287999
1811,458,-1,946080000
1811,1312,0,946080000
1811,2946,0,969732000
1811,1360,1,969732000
1811,2325,0,977616000
1811,2751,-1,977616000
1811,1306,0,1003896000
1811,2630,-1,1003896000
1812,1813,-1,909287999
1812,1242,-1,951336000
1812,5312,0,1127412000
1812,3294,-1,1135296000
1812,1602,-1,1135296000
1812,5610,1,1135296000
1812,4875,0,1135296000
1813,1354,-1,909287999
1813,1814,-1,909287999
1813,1145,-1,909287999
1813,2749,0,951336000
1813,1810,0,985500000
1813,3121,0,985500000
1813,2595,0,985500000
1813,2749,1,1017036000
1813,2750,0,1017036000
1813,3576,1,1017036000
1813,1756,1,1066968000
1813,1807,-1,1066968000
1813,3424,1,1066968000
1813,2734,-1,1080108000
1813,247,-1,1098504000
1813,1380,1,1109016000
1813,2568,0,1130040000
1814,1808,0,909287999
1814,1394,1,909287999
1814,1532,-1,909287999
1814,2929,0,1035432000
1814,148,1,1035432000
1814,1372,0,1035432000
1814,1107,-1,1035432000
1814,1034,-1,1035432000
1814,5179,1,1127412000
1814,1691,1,1127412000
1815,1578,-1,909287999
1815,1773,1,909287999
1815,899,-1,1032804000
1815,302,-1,1127412000
1815,5182,0,1127412000
1816,1694,-1,1114272000
1816,4140,-1,1114272000
1817,685,0,911916000
1817,313,0,946080000
1817,144,0,946080000
1817,1182,1,1038060000
1817,223,0,1038060000
1817,2654,1,1038060000
1817,1465,0,1056456000
1817,1044,0,1111644000
1817,2288,0,1111644000
1817,1975,0,1132668000
1817,4306,0,1132668000
1817,1975,0,1135296000
1817,3475,0,1135296000
1817,3739,1,1135296000
1817,647,1,1137924000
1817,3739,0,1137924000
1817,2889,-1,1137924000
1817,320,0,1137924000
1817,4317,0,1137924000
1817,656,0,1137924000
1817,1230,-1,1137924000
1817,2669,-1,1140552000
1818,251,0,911916000
1818,1577,-1,911916000
1818,355,-1,911916000
1818,459,0,919800000
1818,460,-1,919800000
1818,568,0,919800000
1818,742,0,922428000
1818,185,1,922428000
1818,461,0,922428000
1818,537,-1,927684000
1818,967,-1,927684000
1818,582,0,953964000
1818,329,-1,953964000
1818,1930,1,953964000
1818,460,0,953964000
1818,461,0,953964000
1818,329,0,985500000
1818,460,0,985500000
1818,298,1,985500000
1818,460,0,990756000
1818,1837,0,996011999
1818,548,1,996011999
1818,461,-1,996011999
1818,669,1,1011780000
1818,1176,0,1011780000
1818,3078,0,1011780000
1818,332,1,1017036000
1818,1930,1,1017036000
1818,460,-1,1017036000
1818,3754,0,1032804000
1818,2889,0,1035432000
1818,735,0,1035432000
1818,3017,0,1035432000
1818,23,0,1038060000
1818,3003,0,1038060000
1818,1930,0,1038060000
1818,3271,1,1061712000
1818,797,0,1061712000
1818,271,1,1061712000
1818,797,0,1069596000
1818,1890,1,1069596000
1818,238,-1,1106388000
1818,271,1,1106388000
1818,361,0,1124784000
1818,1580,1,1124784000
1818,2998,0,1124784000
1818,486,0,1130040000
1818,622,-1,1130040000
1818,2372,1,1137924000
1818,3255,1,1137924000
1818,1124,0,1137924000
1818,4343,0,1145808000
1818,3271,0,1145808000
1818,237,0,1145808000
1818,608,0,1145808000
1818,2998,1,1145808000
1819,770,-1,911916000
1819,1820,-1,911916000
1819,1958,-1,919800000
1819,156,-1,919800000
1819,163,0,919800000
1819,805,0,919800000
1819,738,-1,964475999
1819,796,-1,964475999
1819,805,1,964475999
1819,164,1,996011999
1819,2890,1,996011999
1819,962,1,1017036000
1819,353,0,1017036000
1819,646,0,1024920000
1819,3676,1,1024920000
1819,3677,0,1024920000
1819,648,1,1024920000
1819,3263,1,1030176000
1819,2885,1,1030176000
1819,832,0,1030176000
1819,2429,1,1030176000
1819,3214,0,1056456000
1819,1996,1,1056456000
1819,88,-1,1061712000
1819,1974,1,1064340000
1819,748,1,1064340000
1819,156,0,1074852000
1819,1220,-1,1074852000
1819,2890,0,1074852000
1819,700,0,1074852000
1819,699,1,1119528000
1819,336,0,1119528000
1819,156,1,1124784000
1819,768,-1,1124784000
1819,4905,1,1124784000
1819,4946,1,1140552000
1819,2871,0,1143180000
1819,672,-1,1143180000
1820,648,0,911916000
1820,1829,-1,911916000
1820,1830,0,911916000
1821,479,0,911916000
1821,1213,1,911916000
1821,690,-1,911916000
1821,1204,-1,1064340000
1821,1213,0,1064340000
1821,399,1,1064340000
1821,1184,0,1093248000
1821,1028,0,1093248000
1821,259,0,1145808000
1822,900,0,911916000
1822,199,-1,911916000
1822,435,0,911916000
1822,78,1,911916000
1822,2100,1,925055999
1822,2104,0,925055999
1822,2144,-1,925055999
1822,2070,0,935568000
1822,2131,1,935568000
1822,2144,0,935568000
1822,2049,0,972359999
1822,2379,1,972359999
1822,2087,1,972359999
1822,882,0,1022292000
1822,1098,0,1030176000
1822,1505,0,1030176000
1822,32,0,1064340000
1822,200,0,1064340000
1822,1098,0,1064340000
1822,435,-1,1064340000
1822,255,-1,1064340000
1822,3651,1,1093248000
1822,199,0,1093248000
1822,2144,1,1124784000
1823,1397,1,911916000
1823,230,0,911916000
1823,1868,0,1006524000
1823,3456,1,1135296000
1823,1868,0,1135296000
1824,938,1,911916000
1824,1834,-1,911916000
1824,213,1,911916000
1825,1824,0,911916000
1825,938,1,911916000
1825,1834,1,911916000
1825,1193,-1,922428000
1825,8,0,922428000
1825,2002,1,922428000
1825,417,0,925055999
1825,1283,1,925055999
1825,2097,1,925055999
1825,2393,0,935568000
1825,958,-1,935568000
1825,2106,1,935568000
1825,1098,1,972359999
1825,2075,0,972359999
1825,2104,1,1022292000
1825,196,0,1022292000
1825,435,0,1022292000
1825,170,0,1030176000
1825,2075,0,1030176000
1825,2148,0,1030176000
1825,32,1,1064340000
1825,3194,0,1093248000
1825,899,0,1093248000
1825,2995,1,1124784000
1826,1179,0,911916000
1826,445,0,911916000
1826,479,1,911916000
1826,477,1,911916000
1826,1198,1,914544000
1826,2667,0,946080000
1826,2452,0,946080000
1826,241,0,946080000
1826,2668,0,946080000
1826,2610,1,946080000
1826,889,1,956591999
1826,2815,0,956591999
1826,2817,0,956591999
1826,1460,1,1030176000
1826,3765,-1,1032804000
1826,103,-1,1038060000
1826,219,0,1038060000
1826,5262,0,1137924000
1826,6172,0,1137924000
1826,1439,-1,1143180000
1827,906,1,911916000
1827,679,0,911916000
1827,1835,-1,911916000
1827,165,1,911916000
1827,1828,-1,943452000
1827,2649,1,943452000
1827,1499,1,943452000
1827,1500,0,943452000
1827,397,-1,953964000
1827,907,0,953964000
1827,1500,0,953964000
1827,1471,-1,1022292000
1827,1499,0,1022292000
1827,3948,-1,1045944000
1827,1721,1,1045944000
1827,3025,-1,1045944000
1827,3622,-1,1098504000
1827,4486,-1,1098504000
1827,308,0,1127412000
1827,452,0,1127412000
1827,142,1,1132668000
1827,1697,0,1132668000
1828,1827,1,911916000
1828,906,0,911916000
1828,907,0,911916000
1828,1835,-1,911916000
1828,58,0,911916000
1828,906,0,919800000
1828,452,0,943452000
1828,1964,-1,943452000
1828,1238,0,943452000
1828,1499,-1,943452000
1828,2014,1,1022292000
1828,719,0,1022292000
1828,2870,1,1024920000
1828,3061,-1,1024920000
1828,2881,1,1024920000
1828,3721,1,1064340000
1828,814,-1,1064340000
1828,1518,-1,1064340000
1828,2965,1,1066968000
1828,1239,1,1098504000
1828,2032,0,1098504000
1828,1355,-1,1098504000
1828,1936,-1,1098504000
1828,741,-1,1127412000
1828,4511,1,1127412000
1828,3643,0,1127412000
1828,338,1,1130040000
1828,3218,0,1130040000
1828,90,-1,1132668000
1828,78,-1,1132668000
1828,878,1,1132668000
1828,5429,0,1143180000
1828,2764,-1,1145808000
1828,7226,-1,1145808000
1829,1819,1,911916000
1829,648,-1,911916000
1829,1830,-1,911916000
1829,2346,-1,932939999
1829,2074,0,964475999
1829,2843,0,990756000
1829,3214,1,990756000
1829,1983,0,990756000
1829,3963,0,1122156000
1830,1819,0,911916000
1830,700,0,911916000
1830,4138,1,1072224000
1830,5934,1,1132668000
1830,3676,1,1140552000
1830,7013,0,1140552000
1831,1832,0,911916000
1833,1345,0,911916000
1833,1828,-1,911916000
1833,178,-1,911916000
1833,58,-1,911916000
1833,431,-1,1140552000
1834,1771,0,911916000
1834,2123,1,925055999
1834,1938,-1,935568000
1834,1543,0,935568000
1834,2107,-1,972359999
1834,227,0,972359999
1834,50,0,972359999
1834,1822,-1,1022292000
1834,4168,1,1061712000
1834,4167,0,1061712000
1834,1505,-1,1064340000
1834,1822,-1,1064340000
1834,4413,1,1124784000
1834,2100,0,1124784000
1834,2133,-1,1124784000
1834,2144,-1,1140552000
1835,1345,0,911916000
1835,1833,0,911916000
1835,679,1,911916000
1835,178,-1,911916000
1835,2883,0,1053828000
1835,647,0,1053828000
1835,2446,0,1053828000
1835,4198,1,1090620000
1835,1220,1,1132668000
1835,357,0,1135296000
1835,1326,0,1140552000
1835,6446,0,1140552000
1836,311,0,911916000
1836,311,0,943452000
1836,1968,-1,943452000
1836,879,0,964475999
1836,354,0,1014408000
1836,2782,1,1014408000
1836,2790,0,1014408000
1837,1818,-1,911916000
1837,251,-1,911916000
1837,1577,0,911916000
1837,355,-1,911916000
1837,1937,-1,917171999
1837,1930,0,917171999
1837,1932,-1,917171999
1837,298,-1,917171999
1837,2506,0,938196000
1837,332,-1,953964000
1837,271,0,953964000
1837,332,-1,985500000
1837,271,1,985500000
1837,329,-1,996011999
1837,3233,1,1024920000
1837,1025,0,1024920000
1837,23,0,1035432000
1837,672,-1,1035432000
1837,4285,1,1124784000
1837,2441,0,1124784000
1837,1080,0,1130040000
1837,1577,-1,1130040000
1837,459,-1,1130040000
1837,2824,0,1137924000
1838,1148,1,911916000
1838,1852,0,911916000
1838,2643,-1,940823999
1838,2644,-1,940823999
1838,1852,1,940823999
1838,1176,-1,943452000
1838,313,1,946080000
1838,144,-1,946080000
1838,11,0,980243999
1838,201,0,980243999
1838,1229,0,980243999
1838,3269,-1,996011999
1838,1113,1,996011999
1838,1634,1,996011999
1838,3508,1,1009152000
1839,193,0,911916000
1839,282,0,911916000
1839,1840,0,911916000
1839,359,1,917171999
1839,932,0,917171999
1839,1939,0,917171999
1839,2881,1,1014408000
1839,850,-1,1145808000
1840,1861,0,911916000
1840,1231,-1,911916000
1840,2229,0,943452000
1840,824,0,943452000
1840,246,0,988127999
1840,4326,-1,1082736000
1840,836,0,1082736000
1840,5845,0,1132668000
1841,1818,0,911916000
1841,1837,1,911916000
1841,332,1,911916000
1841,1936,-1,938196000
1841,1608,0,969732000
1841,1529,0,969732000
1841,1342,0,1003896000
1841,1395,1,1003896000
1841,1718,1,1003896000
1841,3718,1,1030176000
1841,3719,1,1030176000
1841,3720,1,1030176000
1841,2929,1,1035432000
1841,3383,1,1035432000
1841,254,0,1035432000
1841,955,0,1035432000
1841,1786,1,1035432000
1841,1618,-1,1035432000
1841,1396,0,1066968000
1841,1700,1,1066968000
1841,1523,1,1066968000
1841,3008,0,1085364000
1841,1926,1,1098504000
1841,1200,1,1098504000
1841,298,0,1098504000
1841,1870,0,1098504000
1841,245,0,1130040000
1841,415,0,1130040000
1841,3017,-1,1130040000
1841,297,-1,1135296000
1841,2032,0,1143180000
1842,713,-1,911916000
1842,1298,0,1014408000
1842,1988,1,1014408000
1842,912,0,1022292000
1842,3766,-1,1032804000
1842,2254,1,1032804000
1842,896,1,1032804000
1842,542,0,1032804000
1842,535,-1,1032804000
1842,384,0,1032804000
1842,171,-1,1043316000
1842,642,-1,1043316000
1842,461,0,1043316000
1842,3761,-1,1059084000
1842,3694,1,1098504000
1842,4504,0,1098504000
1842,896,0,1098504000
1842,1298,-1,1127412000
1842,3694,-1,1127412000
1843,817,0,911916000
1843,95,0,911916000
1844,653,-1,911916000
1845,455,0,911916000
1845,125,0,914544000
1845,1142,1,914544000
1845,1102,0,914544000
1845,518,-1,914544000
1845,386,-1,935568000
1845,1916,1,935568000
1845,2678,1,946080000
1845,2720,-1,948707999
1845,1097,1,948707999
1845,2034,1,948707999
1845,2932,1,969732000
1845,2933,1,969732000
1845,2935,1,969732000
1845,2192,1,972359999
1845,2700,1,972359999
1845,3021,1,974988000
1845,185,1,1011780000
1845,3224,-1,1024920000
1845,284,1,1027548000
1845,653,0,1027548000
1845,2305,-1,1027548000
1845,2280,-1,1027548000
1845,2236,1,1103760000
1845,237,0,1103760000
1845,2701,1,1103760000
1845,448,0,1103760000
1845,2707,1,1103760000
1845,3727,1,1130040000
1845,2934,0,1132668000
1845,914,-1,1135296000
1845,2933,-1,1140552000
1845,520,1,1140552000
1846,1817,0,911916000
1846,1102,0,938196000
1846,1102,0,972359999
1846,1099,-1,974988000
1846,6421,1,1135296000
1846,733,0,1143180000
1847,23,0,911916000
1847,221,0,911916000
1847,371,0,911916000
1847,782,0,914544000
1847,1886,1,914544000
1847,2534,1,938196000
1847,1896,0,977616000
1847,1911,1,1127412000
1848,1397,-1,911916000
1848,1863,1,911916000
1848,1868,-1,911916000
1848,1856,-1,1006524000
1848,4242,-1,1135296000
1848,1622,-1,1140552000
1849,4918,1,1124784000
1849,3392,0,1124784000
1850,2234,0,930312000
1850,2235,1,930312000
1850,443,-1,948707999
1850,609,0,948707999
1850,288,0,972359999
1850,2703,1,977616000
1850,448,0,977616000
1850,1211,0,1103760000
1850,4,1,1103760000
1850,967,0,1103760000
1850,2705,0,1103760000
1851,519,-1,911916000
1851,325,0,938196000
1851,551,0,951336000
1851,1616,1,974988000
1851,1455,0,1001268000
1851,2014,1,1001268000
1851,326,-1,1001268000
1851,161,0,1019664000
1851,1004,0,1019664000
1852,469,1,911916000
1852,1185,0,940823999
1852,70,0,940823999
1852,2643,1,940823999
1852,445,-1,943452000
1852,1097,1,943452000
1852,1622,1,946080000
1852,1923,-1,946080000
1852,70,-1,972359999
1852,1085,0,972359999
1852,313,0,977616000
1852,48,-1,977616000
1852,1097,1,977616000
1852,1185,0,980243999
1852,1622,0,1006524000
1852,1148,0,1006524000
1852,236,0,1059084000
1852,4119,1,1137924000
1852,598,1,1143180000
1853,2531,0,1019664000
1853,1075,0,1051200000
1853,1212,1,1051200000
1853,3311,0,1053828000
1853,4046,-1,1053828000
1853,741,0,1053828000
1853,1710,1,1080108000
1853,304,0,1093248000
1853,2304,1,1093248000
1853,4409,1,1093248000
1853,4214,1,1111644000
1853,2968,0,1111644000
1853,749,0,1119528000
1853,818,0,1119528000
1853,163,0,1119528000
1853,3565,1,1119528000
1853,2005,-1,1127412000
1853,485,0,1127412000
1853,3607,0,1127412000
1853,1614,0,1127412000
1853,6581,1,1137924000
1853,3183,1,1137924000
1853,6167,0,1137924000
1853,3523,0,1143180000
1853,5496,0,1143180000
1853,735,0,1143180000
1853,306,0,1145808000
1854,1855,1,911916000
1854,556,-1,974988000
1855,1867,-1,911916000
1855,975,-1,911916000
1856,1866,1,1006524000
1856,123,-1,1006524000
1856,3462,0,1132668000
1856,3456,0,1140552000
1856,1622,0,1140552000
1857,1858,0,911916000
1858,1865,-1,911916000
1858,1866,0,911916000
1858,3456,-1,1132668000
1858,5741,1,1140552000
1859,1839,1,911916000
1859,824,-1,911916000
1859,1861,0,911916000
1859,1990,1,943452000
1859,1840,0,943452000
1859,595,-1,1085364000
1859,3965,-1,1085364000
1859,4352,0,1085364000
1859,4097,0,1116900000
1859,3594,-1,1116900000
1860,685,1,911916000
1860,2654,0,1006524000
1860,1121,1,1019664000
1860,1230,0,1019664000
1860,4393,0,1090620000
1860,4394,1,1090620000
1860,4403,0,1090620000
1860,132,1,1101132000
1860,2287,0,1101132000
1860,740,-1,1140552000
1860,1115,0,1143180000
1860,1176,0,1145808000
1861,1839,0,911916000
1861,282,1,911916000
1861,319,0,988127999
1861,1840,1,988127999
1861,152,0,1014408000
1861,246,1,1014408000
1861,3181,1,1022292000
1861,246,0,1022292000
1861,3544,0,1045944000
1861,3151,-1,1045944000
1861,4337,1,1143180000
1861,3964,0,1143180000
1861,1231,0,1143180000
1861,4355,1,1143180000
1861,592,-1,1143180000
1862,1856,1,911916000
1862,975,0,911916000
1862,1397,0,1006524000
1862,3029,1,1006524000
1862,869,0,1032804000
1862,735,-1,1032804000
1862,29,0,1038060000
1862,650,0,1069596000
1862,3461,1,1069596000
1862,123,-1,1082736000
1862,2089,0,1101132000
1862,1622,-1,1101132000
1863,1844,0,911916000
1864,1187,1,911916000
1864,845,-1,911916000
1865,1152,1,943452000
1865,1622,0,943452000
1865,2654,-1,943452000
1865,1958,1,964475999
1865,2141,1,964475999
1865,164,0,1030176000
1865,2295,0,1090620000
1865,1975,0,1090620000
1865,4025,1,1132668000
1865,4250,1,1132668000
1865,1069,1,1132668000
1865,2902,1,1137924000
1865,4265,0,1137924000
1865,771,1,1143180000
1865,7131,-1,1143180000
1865,1121,1,1143180000
1866,1397,1,911916000
1866,1554,-1,911916000
1866,873,0,911916000
1866,481,-1,974988000
1866,1858,-1,1006524000
1867,2661,1,943452000
1867,3027,1,974988000
1867,1397,-1,974988000
1867,1854,1,1006524000
1867,1868,0,1038060000
1867,3462,-1,1132668000
1867,656,-1,1132668000
1868,1854,1,911916000
1868,186,-1,911916000
1868,653,-1,911916000
1868,1865,0,911916000
1868,2653,1,943452000
1868,2662,1,943452000
1868,276,0,974988000
1868,1867,1,974988000
1868,873,1,974988000
1868,873,1,1006524000
1868,123,0,1006524000
1868,1242,0,1032804000
1868,3461,0,1038060000
1868,1384,1,1038060000
1868,873,1,1038060000
1868,4111,0,1059084000
1868,29,0,1069596000
1868,2254,0,1082736000
1868,3142,0,1082736000
1868,594,-1,1101132000
1868,1458,1,1114272000
1868,3807,0,1114272000
1868,4763,1,1114272000
1868,1869,-1,1132668000
1868,3781,1,1135296000
1868,1555,1,1137924000
1868,194,1,1137924000
1868,3461,0,1140552000
1868,3461,1,1140552000
1869,1397,0,911916000
1869,1857,-1,911916000
1869,1858,0,911916000
1869,652,-1,943452000
1869,29,-1,974988000
1869,3022,-1,1101132000
1869,758,-1,1132668000
1870,658,-1,914544000
1870,1130,0,914544000
1870,696,1,922428000
1870,2464,1,938196000
1870,2369,1,938196000
1870,1485,1,938196000
1870,172,1,938196000
1870,241,-1,938196000
1870,2465,0,938196000
1870,1087,0,938196000
1870,1024,1,956591999
1870,1288,1,956591999
1870,466,-1,969732000
1870,91,1,969732000
1870,1372,0,969732000
1870,559,1,969732000
1870,848,0,969732000
1870,1130,0,977616000
1870,672,-1,977616000
1870,2465,0,977616000
1870,1373,0,1003896000
1870,1567,1,1003896000
1870,568,1,1003896000
1870,332,0,1009152000
1870,1024,0,1009152000
1870,1130,-1,1009152000
1870,1580,0,1009152000
1870,1006,1,1009152000
1870,672,0,1011780000
1870,3017,0,1011780000
1870,1316,0,1035432000
1870,1007,0,1035432000
1870,147,0,1035432000
1870,636,0,1043316000
1870,1130,0,1043316000
1870,1905,0,1064340000
1870,3003,1,1064340000
1870,1515,0,1066968000
1870,684,0,1074852000
1870,1907,0,1074852000
1870,147,0,1074852000
1870,1479,0,1098504000
1870,1905,1,1127412000
1870,5587,1,1127412000
1870,1373,0,1130040000
1870,1488,0,1130040000
1870,1080,1,1137924000
1870,1130,0,1137924000
1870,46,0,1137924000
1870,2554,1,1137924000
1871,684,-1,914544000
1871,1872,1,914544000
1871,1873,1,914544000
1871,2465,-1,938196000
1871,3033,1,977616000
1871,4207,1,1066968000
1871,3424,-1,1066968000
1871,4208,1,1066968000
1871,1788,0,1066968000
1871,1080,1,1122156000
1871,1223,0,1122156000
1871,1080,0,1130040000
1871,1577,-1,1130040000
1871,3015,0,1130040000
1871,928,1,1130040000
1871,1918,-1,1130040000
1871,6215,1,1135296000
1871,2559,1,1135296000
1871,5457,1,1135296000
1873,1876,0,914544000
1873,5331,1,1127412000
1873,1890,0,1127412000
1873,2367,-1,1132668000
1873,5454,1,1132668000
1874,1198,0,914544000
1874,2358,0,1019664000
1874,2330,0,1019664000
1875,1414,0,914544000
1875,1587,-1,1127412000
1875,2441,0,1127412000
1875,2465,0,1143180000
1876,1877,0,914544000
1876,5268,0,1127412000
1876,1895,1,1127412000
1876,4188,1,1127412000
1876,1894,0,1127412000
1877,1905,0,914544000
1877,1837,0,938196000
1877,1080,0,938196000
1877,2534,0,938196000
1877,3017,-1,977616000
