# index, name, date, _pos
14669,9410312,1994-10-18,"array([-21.41283833,  -1.5062735 ])"
14670,9501360,1995-01-23,"array([-21.27163016,  -1.67003556])"
14671,9506340,1995-06-16,"array([-21.13437577,  -1.66157225])"
14672,9204217,1992-04-13,"array([-21.0903317 ,  -1.54721723])"
14673,9602256,1996-02-08,"array([-21.46431436,  -1.50330154])"
14674,9409283,1994-09-12,"array([-21.12796883,  -1.48747391])"
14675,9501415,1995-01-31,"array([-21.04407056,  -1.5114175 ])"
14676,9511251,1995-11-06,"array([-21.14416135,  -1.06781486])"
14677,109069,2001-09-09,"array([-21.8451223 ,  -1.75659275])"
14678,10016,2000-10-03,"array([-21.93302811,  -1.88765851])"
14679,9602301,1996-02-13,"array([-21.86600711,  -1.74987455])"
14680,9709455,1997-09-25,"array([-21.95541728,  -1.84501673])"
14681,9812322,1998-12-10,"array([-21.92029992,  -1.84365229])"
14682,9903508,1999-03-29,"array([-22.006596  ,  -1.78562119])"
14683,9501282,1995-01-12,"array([-21.82067487,  -1.88486483])"
14684,9504377,1995-04-24,"array([-21.83365089,  -1.86818963])"
14685,9908230,1999-08-03,"array([-21.75987323,  -1.7537776 ])"
14686,9810331,1998-10-12,"array([-21.97698136,  -1.8298332 ])"
14687,9806364,1998-06-15,"array([-21.96508808,  -1.91235236])"
14688,9204208,1992-04-05,"array([-21.89522526,  -1.55325637])"
14689,9309328,1993-09-27,"array([-21.94625211,  -2.12237844])"
14690,9605291,1996-05-13,"array([-22.04909607,  -2.0288455 ])"
14691,9707266,1997-07-07,"array([-21.80310313,  -1.80696561])"
14692,9702236,1997-02-03,"array([-21.82458703,  -1.89937504])"
14693,9707320,1997-07-11,"array([-21.94804282,  -1.79099146])"
14694,9806363,1998-06-14,"array([-22.20001616,  -1.72037102])"
14695,9405281,1994-05-13,"array([-21.54401797,  -0.76177435])"
14696,9604420,1996-04-28,"array([-21.5809443 ,  -0.76362781])"
14697,9607306,1996-07-14,"array([-21.57192338,  -0.85704038])"
14698,9612304,1996-12-09,"array([-21.5938019,  -0.7952894])"
14699,9904272,1999-04-08,"array([-21.0325805 ,  -1.10475429])"
14700,9905219,1999-05-03,"array([-21.1592161 ,  -1.05413924])"
14701,9907401,1999-07-17,"array([-21.21011885,  -1.16292758])"
14702,9908208,1999-08-02,"array([-21.07688455,  -1.08336134])"
14703,9908469,1999-08-26,"array([-21.06885157,  -1.15942835])"
14704,9502266,1995-02-09,"array([-21.25149222,  -0.62402109])"
14705,9902246,1999-02-05,"array([-20.60097987,  -1.35796333])"
14706,9709214,1997-09-02,"array([-21.35414423,  -2.02310782])"
14707,9712524,1997-12-26,"array([-21.3091606,  -1.9643175])"
14708,9805231,1998-05-06,"array([-21.32054332,  -2.01296503])"
14709,9811302,1998-11-11,"array([-21.25823945,  -1.96562686])"
14710,9902436,1999-02-23,"array([-21.31703782,  -1.97014775])"
14711,9702324,1997-02-13,"array([-20.85433351,  -0.94873924])"
14712,9712260,1997-12-04,"array([-21.63662021,  -1.00868964])"
14713,9906480,1999-06-24,"array([-21.15685783,  -1.11543028])"
14714,9905234,1999-05-04,"array([-21.09940627,  -1.72888614])"
14715,10135,2000-10-13,"array([-20.7673605,  -1.9261595])"
14716,9711422,1997-11-21,"array([-21.1985252 ,  -2.22682381])"
14717,9601375,1996-01-30,"array([-20.78167155,  -1.60788545])"
14718,9805493,1998-05-28,"array([-20.82083252,  -1.63503003])"
14719,9809251,1998-09-03,"array([-20.92098556,  -1.69005483])"
14720,9912474,1999-12-22,"array([-20.82806964,  -1.67200545])"
14721,9206240,1992-06-22,"array([-20.64158951,  -1.72821867])"
14722,9708489,1997-08-29,"array([-20.79699182,  -1.61859784])"
14723,8285,2000-08-28,"array([-21.19488525,  -1.55588582])"
14724,9810381,1998-10-16,"array([-21.12096678,  -1.48011362])"
14725,9908340,1999-08-12,"array([-21.17455112,  -1.45090445])"
14726,6091,2000-06-09,"array([-21.00877426,  -1.52036219])"
14727,7061,2000-07-06,"array([-21.03583283,  -1.5083927 ])"
14728,1151,2000-01-17,"array([-21.28831326,  -1.40283414])"
14729,9502359,1995-02-21,"array([-21.46534016,  -1.75598054])"
14730,9506307,1995-06-13,"array([-21.54327708,  -1.67574683])"
14731,9803343,1998-03-13,"array([-21.33183168,  -1.51756987])"
14732,9806444,1998-06-22,"array([-21.46012729,  -1.8225019 ])"
14733,9807464,1998-07-22,"array([-21.31398675,  -1.45474471])"
14734,9811212,1998-11-02,"array([-21.51084339,  -1.73020011])"
14735,9811405,1998-11-19,"array([-21.4786497 ,  -1.69025258])"
14736,9902395,1999-02-19,"array([-21.0757244 ,  -1.49275439])"
14737,9904363,1999-04-16,"array([-21.40799815,  -1.68300878])"
14738,9908343,1999-08-12,"array([-21.15368631,  -1.47858737])"
14739,9909423,1999-09-17,"array([-21.41798331,  -1.68979077])"
14740,9412234,1994-12-05,"array([-20.77342714,  -1.13684483])"
14741,9810325,1998-10-12,"array([-21.12702502,  -1.31847176])"
14742,9811341,1998-11-16,"array([-21.29552835,  -1.05673152])"
14743,9907205,1999-07-01,"array([-21.10889279,  -1.28498747])"
14744,5204,2000-05-20,"array([-21.15489283,  -0.94420352])"
14745,9704234,1997-04-04,"array([-21.35991838,  -1.15253114])"
14746,9912325,1999-12-13,"array([-21.16645672,  -1.5431339 ])"
14747,8290,2000-08-28,"array([-21.05591647,  -1.63840964])"
14748,9910201,1999-10-01,"array([-21.23084301,  -1.66371365])"
14749,9510450,1995-10-31,"array([-21.57468432,  -1.67873574])"
14750,9911429,1999-11-21,"array([-21.16027405,  -1.52239875])"
14751,9505272,1995-05-10,"array([-20.91884496,  -1.38177428])"
14752,9703458,1997-03-31,"array([-20.94623621,  -1.37888818])"
14753,9805307,1998-05-13,"array([-21.04511415,  -1.31955659])"
14754,9712230,1997-12-02,"array([-21.05969173,  -1.9282532 ])"
14755,9712337,1997-12-11,"array([-21.04810898,  -1.81683145])"
14756,9908268,1999-08-05,"array([-21.0426816 ,  -1.49968064])"
14757,9905404,1999-05-19,"array([-21.07370828,  -1.44133284])"
14758,9910244,1999-10-05,"array([-20.9823551 ,  -1.90130329])"
14759,9807505,1998-07-27,"array([-21.06194584,  -1.95637293])"
14760,9503427,1995-03-24,"array([-21.17629007,  -1.99567878])"
14761,9408223,1994-08-03,"array([-21.06637865,  -2.06477733])"
14762,9710409,1997-10-20,"array([-21.17392542,  -1.19452478])"
14763,2204,2000-02-18,"array([-21.62130418,  -1.60005294])"
14764,9706365,1997-06-16,"array([-21.6556036 ,  -1.52893562])"
14765,9808247,1998-08-06,"array([-21.57818017,  -1.71896736])"
14766,9908463,1999-08-25,"array([-21.68435031,  -1.56679706])"
14767,9911456,1999-11-23,"array([-21.54749807,  -1.68361032])"
14768,9611438,1996-11-26,"array([-21.59064216,  -1.72286606])"
14769,9706409,1997-06-18,"array([-21.58083972,  -1.61021122])"
14770,9708461,1997-08-26,"array([-21.58166428,  -1.48094412])"
14771,9710316,1997-10-10,"array([-21.583101  ,  -1.62413041])"
14772,9711251,1997-11-06,"array([-21.60073512,  -1.65759845])"
14773,9802282,1998-02-09,"array([-21.53195034,  -1.72498864])"
14774,9809510,1998-09-23,"array([-21.64840577,  -1.66647675])"
14775,9809513,1998-09-23,"array([-21.66705516,  -1.63821259])"
14776,9903431,1999-03-22,"array([-21.57150656,  -1.71322336])"
14777,9906304,1999-06-09,"array([-21.56001258,  -1.78568546])"
14778,9906495,1999-06-25,"array([-21.61812198,  -1.60687937])"
14779,9706249,1997-06-04,"array([-21.49463915,  -1.41954482])"
14780,9711487,1997-11-27,"array([-21.58131154,  -1.59394774])"
14781,9602382,1996-02-23,"array([-21.32400277,  -0.93810159])"
14782,9805375,1998-05-19,"array([-21.87264332,  -1.21434728])"
14783,9703281,1997-03-10,"array([-21.78166894,  -0.95232608])"
14784,9605241,1996-05-07,"array([-21.87867163,  -0.69870892])"
14785,9302226,1993-02-05,"array([-21.83129042,  -0.8954042 ])"
14786,9405205,1994-05-02,"array([-21.75484042,  -1.16110585])"
14787,7148,2000-07-14,"array([-21.37952948,  -0.95999145])"
14788,9808423,1998-08-26,"array([-21.43791155,  -0.84799594])"
14789,9902201,1999-01-30,"array([-21.43165204,  -0.98985233])"
14790,9910326,1999-10-13,"array([-21.50276691,  -0.81903163])"
14791,9609413,1996-09-19,"array([-21.4500411 ,  -0.86222101])"
14792,9801242,1998-01-08,"array([-21.39220849,  -0.84457156])"
14793,9602336,1996-02-17,"array([-20.80072691,  -1.30944491])"
14794,9605284,1996-05-12,"array([-20.78251113,  -1.22963728])"
14795,3315,2000-03-31,"array([-21.53500656,  -0.81997406])"
14796,9909410,1999-09-16,"array([-21.43284481,  -0.84133521])"
14797,9902309,1999-02-10,"array([-21.46236641,  -0.8494385 ])"
14798,4012,2000-04-03,"array([-21.85151833,  -1.77631683])"
14799,9902318,1999-02-11,"array([-21.94731029,  -1.8568644 ])"
14800,9902451,1999-02-24,"array([-21.79466817,  -1.89941037])"
14801,9903327,1999-03-11,"array([-21.89949254,  -1.87445096])"
14802,9905376,1999-05-17,"array([-21.89648169,  -1.89318985])"
14803,9604329,1996-04-16,"array([-21.73314638,  -1.92983655])"
14804,9803329,1998-03-12,"array([-21.5056047 ,  -1.95626644])"
14805,9806232,1998-06-02,"array([-21.84640273,  -1.84928649])"
14806,9806305,1998-06-08,"array([-21.76785897,  -1.89915999])"
14807,9806390,1998-06-16,"array([-21.76292283,  -1.90626298])"
14808,9808449,1998-08-28,"array([-21.84737925,  -1.95821342])"
14809,9901315,1999-01-14,"array([-21.814748  ,  -2.01517277])"
14810,9801388,1998-01-22,"array([-21.87894411,  -1.79994135])"
14811,9806267,1998-06-05,"array([-21.88093269,  -1.81873853])"
14812,9507256,1995-07-07,"array([-21.59757144,  -2.10168334])"
14813,9901420,1999-01-26,"array([-21.99733484,  -1.7492161 ])"
14814,111156,2001-11-13,"array([-20.88356063,  -0.88855753])"
14815,102021,2001-02-02,"array([-20.89077806,  -0.85489931])"
14816,9294,2000-09-26,"array([-20.90227218,  -0.86612165])"
14817,10065,2000-10-06,"array([-20.99318939,  -0.69672143])"
14818,101163,2001-01-15,"array([-20.72181519,  -0.70036324])"
14819,104220,2001-04-23,"array([-20.82046949,  -0.714922  ])"
14820,207179,,"array([-21.37621956,  -1.68767708])"
14821,105154,2001-05-16,"array([-21.42939606,  -1.68602024])"
14822,9805468,1998-05-26,"array([-21.45868877,  -1.67610386])"
14823,9905232,1999-05-04,"array([-21.08512061,  -1.65258719])"
14824,102013,2001-02-02,"array([-21.49583612,  -1.60735856])"
14825,109181,2001-09-20,"array([-21.43695437,  -1.61333811])"
14826,9609436,1996-09-23,"array([-21.32234555,  -1.81573054])"
14827,9705223,1997-05-04,"array([-21.31435605,  -1.86038773])"
14828,2261,2000-02-25,"array([-21.39500237,  -1.53018201])"
14829,6241,2000-06-21,"array([-21.40383343,  -1.6547081 ])"
14830,10091,2000-10-10,"array([-21.54605848,  -1.73919481])"
14831,12240,2000-12-19,"array([-21.33827637,  -1.72976693])"
14832,9612210,1996-11-29,"array([-21.48595907,  -1.74402188])"
14833,9810549,1998-10-30,"array([-21.55260311,  -1.69645419])"
14834,9906529,1999-06-29,"array([-21.36521448,  -1.5231854 ])"
14835,9907202,1999-07-01,"array([-21.3844181 ,  -1.49224597])"
14836,9711268,1997-11-08,"array([-21.37880448,  -1.63075596])"
14837,9511362,1995-11-17,"array([-21.34891256,  -1.75305992])"
14838,107165,2001-07-15,"array([-21.3621981 ,  -1.55477069])"
14839,9504430,1995-04-28,"array([-19.90047376,  -1.80840431])"
14840,9503496,1995-03-31,"array([-20.25479488,  -1.71218714])"
14841,105317,2001-05-30,"array([-21.5237457 ,  -1.79501759])"
14842,3242,2000-03-24,"array([-21.62592292,  -1.68893194])"
14843,9106,2000-09-10,"array([-21.61304863,  -1.75572248])"
14844,10070,2000-10-08,"array([-21.62245701,  -1.72808274])"
14845,12238,2000-12-18,"array([-21.60451447,  -1.98719144])"
14846,102254,2001-02-20,"array([-21.55451051,  -1.68901747])"
14847,9501344,1995-01-19,"array([-21.58249427,  -1.66065013])"
14848,9810246,1998-10-05,"array([-21.12073358,  -1.95238358])"
14849,9907228,1999-07-05,"array([-21.60920503,  -1.69078744])"
14850,9612308,1996-12-10,"array([-21.32647403,  -1.35116588])"
14851,9906406,1999-06-17,"array([-21.64423295,  -1.63775421])"
14852,3030,2000-03-03,"array([-21.61119635,  -1.63570271])"
14853,9912410,1999-12-18,"array([-21.62709679,  -1.64607209])"
14854,3031,2000-03-03,"array([-21.48181835,  -1.6829658 ])"
14855,5175,2000-05-17,"array([-21.62304579,  -1.68094476])"
14856,12283,2000-12-21,"array([-21.62179773,  -1.69787396])"
14857,9808457,1998-08-28,"array([-21.63558976,  -1.63654474])"
14858,210399,,"array([-21.65349001,  -2.07851464])"
14859,104253,2001-04-24,"array([-21.56666547,  -1.91697327])"
14860,105273,2001-05-25,"array([-21.61211092,  -1.88570969])"
14861,205255,,"array([-21.57770219,  -1.95009353])"
14862,9808438,1998-08-27,"array([-21.54079154,  -1.93805235])"
14863,5317,2000-05-31,"array([-21.6528869 ,  -1.85860781])"
14864,105327,2001-05-30,"array([-21.35433791,  -1.71259211])"
14865,201210,2002-01-22,"array([-21.58249158,  -1.85025079])"
14866,204043,,"array([-21.48025462,  -1.88384461])"
14867,9505299,1995-05-13,"array([-21.78444321,  -2.18431676])"
14868,9910399,1999-10-19,"array([-21.57579704,  -1.69647975])"
14869,12026,2000-12-04,"array([-21.54095943,  -1.71048161])"
14870,9607427,1996-07-25,"array([-22.02530534,  -1.66907159])"
14871,9607438,1996-07-25,"array([-22.07218513,  -1.63850397])"
14872,9510243,1995-10-06,"array([-22.03160398,  -1.84063649])"
14873,9312264,1993-12-13,"array([-21.99411826,  -1.91266685])"
14874,9405426,1994-05-31,"array([-22.17664663,  -1.91776478])"
14875,9605411,1996-05-27,"array([-21.97964167,  -1.80074671])"
14876,9606390,1996-06-20,"array([-22.17062983,  -1.94500383])"
14877,9906223,1999-06-02,"array([-22.11222122,  -1.94887833])"
14878,9601256,1996-01-12,"array([-22.17464543,  -1.93455256])"
14879,204010,,"array([-21.2947101 ,  -2.09868227])"
14880,6023,2000-06-02,"array([-21.16592512,  -2.24301702])"
14881,9327,2000-09-28,"array([-21.28754894,  -2.10289047])"
14882,101258,2001-01-23,"array([-21.1862241 ,  -2.25719071])"
14883,105192,2001-05-18,"array([-21.30233468,  -2.11155537])"
14884,203047,2002-03-05,"array([-21.27690797,  -2.27425022])"
14885,11339,2000-11-28,"array([-21.242272  ,  -2.07270103])"
14886,110043,2001-10-03,"array([-21.10002275,  -2.38978515])"
14887,112137,2001-12-10,"array([-21.55461389,  -2.27592739])"
14888,9806319,1998-06-09,"array([-21.54443242,  -2.04134935])"
14889,9912213,1999-12-01,"array([-21.50496184,  -1.92467802])"
14890,9908222,1999-08-02,"array([-22.08532231,  -1.66982364])"
14891,9803345,1998-03-13,"array([-21.37454584,  -2.20737916])"
14892,10100,2000-10-10,"array([-21.04813959,  -2.18237217])"
14893,9911408,1999-11-19,"array([-21.23832069,  -2.14152923])"
14894,101040,2001-01-04,"array([-21.08716461,  -2.06539467])"
14895,9006,2000-09-01,"array([-21.61006216,  -1.91716796])"
14896,9602400,1996-02-26,"array([-20.7987297 ,  -2.10326156])"
14897,9901225,1999-01-05,"array([-20.90834653,  -1.92109298])"
14898,9312255,1993-12-09,"array([-20.73740433,  -1.98308858])"
14899,4094,2000-04-10,"array([-21.81302143,  -1.95230836])"
14900,9404274,1994-04-15,"array([-21.30547707,  -2.2381256 ])"
14901,9807224,1998-07-02,"array([-21.64473568,  -1.95702682])"
14902,9807261,1998-07-06,"array([-21.37031738,  -1.96738591])"
14903,9812467,1998-12-21,"array([-21.86806086,  -1.92150403])"
14904,9901429,1999-01-27,"array([-21.82172005,  -1.9155535 ])"
14905,9910479,1999-10-25,"array([-21.44687468,  -2.08709891])"
14906,9911381,1999-11-16,"array([-21.76576395,  -1.97296427])"
14907,9404326,1994-04-22,"array([-21.28096318,  -2.17486079])"
14908,9811243,1998-11-04,"array([-20.82289424,  -1.75897938])"
14909,9808348,1998-08-18,"array([-21.09122915,  -1.96154875])"
14910,9906399,1999-06-16,"array([-22.28749372,  -1.27578293])"
14911,9611308,1996-11-12,"array([-21.77337524,  -2.0871225 ])"
14912,9601322,1996-01-24,"array([-22.01234876,  -1.7255259 ])"
14913,9608360,1996-08-19,"array([-21.86534784,  -2.04746276])"
14914,9805369,1998-05-19,"array([-22.11191523,  -1.53517957])"
14915,9706552,1997-06-30,"array([-22.09960759,  -1.47696887])"
14916,9507259,1995-07-07,"array([-22.09985064,  -1.38445666])"
14917,10151,2000-10-15,"array([-21.32816832,  -1.30694374])"
14918,9612451,1996-12-23,"array([-21.23255828,  -1.21887277])"
14919,9701205,1997-01-02,"array([-21.29031004,  -1.23362456])"
14920,9802253,1998-02-05,"array([-21.20140266,  -1.25808716])"
14921,12214,2000-12-18,"array([-20.87748542,  -1.11461463])"
14922,9812346,1998-12-13,"array([-21.58521166,  -0.92958308])"
14923,9812370,1998-12-15,"array([-21.48728688,  -1.3735961 ])"
14924,210219,,"array([-20.78789738,  -2.08872509])"
14925,9301256,1993-01-21,"array([-20.62795254,  -2.10007075])"
14926,9510298,1995-10-15,"array([-20.56049245,  -1.73609286])"
14927,9902394,1999-02-18,"array([-21.00394924,  -2.11572741])"
14928,9705333,1997-05-16,"array([-21.79481756,  -1.06501595])"
14929,9909367,1999-09-14,"array([-21.81121384,  -2.14728076])"
14930,9503224,1995-03-03,"array([-21.96595095,  -2.36008496])"
14931,9712297,1997-12-08,"array([-21.94546058,  -2.09376403])"
14932,9902337,1999-02-13,"array([-21.57898645,  -2.09118242])"
14933,9908243,1999-08-04,"array([-21.83331103,  -2.15991393])"
14934,9908274,1999-08-05,"array([-21.81773476,  -2.12196705])"
14935,9411302,1994-11-15,"array([-21.45797007,  -2.18464845])"
14936,9705275,1997-05-09,"array([-21.59908145,  -2.11468546])"
14937,9705329,1997-05-15,"array([-21.46006934,  -2.14826931])"
14938,9710338,1997-10-14,"array([-21.47259533,  -1.89866329])"
14939,9803346,1998-03-13,"array([-21.7550885 ,  -2.10149403])"
14940,9809441,1998-09-17,"array([-21.61939275,  -2.14978919])"
14941,9809497,1998-09-23,"array([-21.65468738,  -2.22902694])"
14942,9610371,1996-10-15,"array([-21.99672719,  -2.07816521])"
14943,9806284,1998-06-05,"array([-22.05531081,  -2.01713256])"
14944,9907286,1999-07-09,"array([-21.75139713,  -2.12807089])"
14945,9502299,1995-02-14,"array([-22.1778593,  -2.3250051])"
14946,9702365,1997-02-18,"array([-21.85135182,  -2.04656974])"
14947,9506412,1995-06-23,"array([-21.35189507,  -1.9248227 ])"
14948,110405,2001-10-31,"array([-22.0942463 ,  -1.78920023])"
14949,8161,2000-08-16,"array([-22.0956838 ,  -1.88642031])"
14950,11035,2000-11-02,"array([-22.10890078,  -2.09962544])"
14951,106307,2001-06-27,"array([-22.11602972,  -1.77211327])"
14952,110256,2001-10-18,"array([-21.8865896 ,  -1.74562469])"
14953,9608384,1996-08-21,"array([-22.16823987,  -1.82466417])"
14954,9812458,1998-12-21,"array([-22.08779505,  -1.73982553])"
14955,4066,2000-04-07,"array([-22.06488602,  -1.83132787])"
14956,4078,2000-04-08,"array([-21.93362454,  -2.33253666])"
14957,6141,2000-06-13,"array([-22.06381871,  -1.86593798])"
14958,6244,2000-06-21,"array([-22.13033185,  -1.92254902])"
14959,9126,2000-09-11,"array([-21.95928367,  -2.32349082])"
14960,9804270,1998-04-10,"array([-22.171151  ,  -2.35551671])"
14961,9910552,1999-10-29,"array([-22.1588957 ,  -1.81591811])"
14962,9911503,1999-11-26,"array([-21.93632617,  -2.29854242])"
14963,9507394,1995-07-24,"array([-22.06115141,  -1.76460466])"
14964,9712469,1997-12-20,"array([-22.03088558,  -1.83325409])"
14965,9802316,1998-02-13,"array([-21.9825282,  -1.6491533])"
14966,9806353,1998-06-12,"array([-22.21611648,  -1.85100773])"
14967,9809494,1998-09-23,"array([-22.41568909,  -1.85850897])"
14968,9810370,1998-10-15,"array([-22.07891759,  -1.83426218])"
14969,11257,2000-11-21,"array([-21.85963482,  -1.72057286])"
14970,101142,2001-01-14,"array([-21.91704599,  -1.7516732 ])"
14971,101344,2001-01-31,"array([-21.76941941,  -1.75175043])"
14972,9312268,1993-12-13,"array([-21.9820261 ,  -1.77588963])"
14973,9506281,1995-06-09,"array([-22.11295743,  -1.83174318])"
14974,105277,2001-05-27,"array([-22.07607532,  -1.73776236])"
14975,9707485,1997-07-27,"array([-21.37294846,  -2.11822446])"
14976,9405272,1994-05-11,"array([-21.42507255,  -2.14780575])"
14977,9406227,1994-06-03,"array([-21.38735396,  -2.15115907])"
14978,9410213,1994-10-04,"array([-21.29355366,  -2.0156346 ])"
14979,9506273,1995-06-08,"array([-21.51169857,  -2.01135815])"
14980,9510421,1995-10-26,"array([-21.28576771,  -2.02787698])"
14981,9604280,1996-04-10,"array([-21.15678264,  -2.3269547 ])"
14982,9612252,1996-12-04,"array([-21.41839371,  -2.1338361 ])"
14983,9704235,1997-04-04,"array([-21.52412727,  -2.11430592])"
14984,9402206,1994-02-02,"array([-21.42138745,  -2.2479042 ])"
14985,9502227,1995-02-05,"array([-21.40599432,  -2.14286516])"
14986,9302274,1993-02-18,"array([-21.32183385,  -2.10774377])"
14987,9405297,1994-05-16,"array([-21.28431594,  -2.06831082])"
14988,9406338,1994-06-18,"array([-21.24022917,  -1.90824582])"
14989,9408360,1994-08-24,"array([-21.16637537,  -2.21482365])"
14990,9501291,1995-01-12,"array([-21.26088439,  -1.66719808])"
14991,9405271,1994-05-11,"array([-21.37179259,  -2.15782804])"
14992,9405366,1994-05-23,"array([-21.38119865,  -2.16638487])"
14993,9604337,1996-04-16,"array([-21.59816942,  -2.03135892])"
14994,9604429,1996-04-29,"array([-21.73466353,  -1.97686102])"
14995,9606351,1996-06-17,"array([-21.77504196,  -1.91456067])"
14996,9607484,1996-07-31,"array([-21.35140829,  -2.00732872])"
14997,9612422,1996-12-19,"array([-21.48101872,  -2.13408184])"
14998,9510448,1995-10-30,"array([-21.28434282,  -2.01918821])"
14999,9512228,1995-12-04,"array([-21.37521773,  -1.91425283])"
15000,9512231,1995-12-05,"array([-21.26489045,  -1.93591548])"
15001,9606326,1996-06-13,"array([-21.44447967,  -2.20833071])"
15002,9612266,1996-12-05,"array([-21.4263597 ,  -1.84869206])"
15003,9612441,1996-12-20,"array([-21.35848501,  -1.78243732])"
15004,9701234,1997-01-07,"array([-21.29139585,  -1.91433235])"
15005,9406215,1994-06-02,"array([-21.23275564,  -2.32628888])"
15006,104170,2001-04-18,"array([-20.99607684,  -0.78747533])"
15007,10097,2000-10-10,"array([-20.94560876,  -0.68676113])"
15008,103147,2001-03-14,"array([-21.06237248,  -0.7222968 ])"
15009,9909207,1999-09-01,"array([-21.05085829,  -0.79553501])"
15010,9912491,1999-12-23,"array([-21.05256608,  -0.69862068])"
15011,9912366,1999-12-15,"array([-21.02531526,  -0.69133709])"
15012,9711306,1997-11-12,"array([-21.0996896 ,  -0.52565094])"
15013,204006,,"array([-21.25467004,  -2.40644061])"
15014,102206,2001-02-16,"array([-21.30107907,  -2.17479898])"
15015,105225,2001-05-22,"array([-21.31221426,  -2.36969201])"
15016,201242,2002-01-25,"array([-21.27880774,  -2.25344941])"
15017,9908207,1999-08-02,"array([-21.31585309,  -2.24452723])"
15018,106022,2001-06-01,"array([-21.31445533,  -1.8419472 ])"
15019,9612302,1996-12-09,"array([-21.1137923,  -2.2141078])"
15020,9901439,1999-01-28,"array([-21.32664661,  -2.17342843])"
15021,9910375,1999-10-18,"array([-21.06272796,  -2.26489979])"
15022,9310376,1993-10-29,"array([-21.51787855,  -2.10788958])"
15023,9301249,1993-01-19,"array([-21.75629473,  -2.21982413])"
15024,9412298,1994-12-14,"array([-21.83983758,  -0.57692549])"
15025,9503363,1995-03-18,"array([-21.55018392,  -0.84539275])"
15026,9503365,1995-03-18,"array([-21.68167802,  -0.64064578])"
15027,9504309,1995-04-15,"array([-21.40799622,  -0.68765708])"
15028,9604439,1996-04-30,"array([-21.57644716,  -0.75131095])"
15029,9610467,1996-10-24,"array([-21.69914513,  -1.29261403])"
15030,9703251,1997-03-06,"array([-21.52423362,  -0.84329684])"
15031,9710222,1997-10-02,"array([-21.65579395,  -1.26968314])"
15032,9307225,1993-07-06,"array([-21.90671904,  -0.7393393 ])"
15033,9501267,1995-01-11,"array([-21.88524747,  -0.93434271])"
15034,9505324,1995-05-17,"array([-21.82973331,  -1.02109662])"
15035,9304282,1993-04-21,"array([-21.77521962,  -1.34036361])"
15036,9610531,1996-10-29,"array([-21.67627065,  -1.36449762])"
15037,9708292,1997-08-08,"array([-21.76186289,  -1.2695164 ])"
15038,9710484,1997-10-27,"array([-21.71810621,  -1.17440206])"
15039,9711302,1997-11-12,"array([-21.71374305,  -1.05622224])"
15040,9711437,1997-11-24,"array([-21.74232209,  -1.28055999])"
15041,9802429,1998-02-26,"array([-21.6683191 ,  -1.39558629])"
15042,9811414,1998-11-20,"array([-21.61199073,  -1.2292777 ])"
15043,112223,2001-12-17,"array([-21.44104437,  -2.11551223])"
15044,9095,2000-09-08,"array([-21.46347506,  -1.97084979])"
15045,102039,2001-02-05,"array([-21.50271939,  -2.12283346])"
15046,9809312,1998-09-09,"array([-21.36561251,  -1.91701246])"
15047,9908485,1999-08-27,"array([-21.4586    ,  -1.86602243])"
15048,9911449,1999-11-23,"array([-21.35347242,  -1.90251402])"
15049,9708291,1997-08-08,"array([-21.23596103,  -1.87772444])"
15050,9901374,1999-01-21,"array([-21.12583997,  -1.96177485])"
15051,9610384,1996-10-17,"array([-21.60977472,  -2.13222481])"
15052,9712318,1997-12-09,"array([-21.43971566,  -1.83715985])"
15053,9901266,1999-01-11,"array([-21.27404477,  -1.82495273])"
15054,9407388,1994-07-27,"array([-21.20510683,  -1.61575197])"
15055,9703383,1997-03-21,"array([-21.47799427,  -2.00637175])"
15056,9804335,1998-04-20,"array([-21.409862  ,  -1.90117446])"
15057,10013,2000-10-02,"array([-21.42582708,  -1.94793579])"
15058,9411403,1994-11-26,"array([-21.28752142,  -1.11251492])"
15059,211065,,"array([-21.4981868 ,  -1.10475442])"
15060,110129,2001-10-09,"array([-21.47787771,  -1.04491367])"
15061,203029,2002-03-04,"array([-21.29298497,  -1.03566062])"
15062,207114,,"array([-21.52436474,  -1.41100191])"
15063,207158,,"array([-21.73126497,  -1.44321603])"
15064,208196,,"array([-21.69608115,  -0.86874315])"
15065,209200,,"array([-21.57999714,  -1.32700077])"
15066,209316,,"array([-21.56655058,  -1.21325478])"
15067,210193,,"array([-21.49475001,  -1.08058246])"
15068,207151,,"array([-21.85607167,  -1.65857396])"
15069,209109,,"array([-21.63473781,  -0.96728412])"
15070,9702248,1997-02-04,"array([-21.30622248,  -1.36030927])"
15071,6031,2000-06-02,"array([-21.52024208,  -0.90610251])"
15072,9180,2000-09-15,"array([-21.5265972 ,  -0.89219089])"
15073,10113,2000-10-11,"array([-21.33965264,  -1.00275049])"
15074,203054,2002-03-05,"array([-21.39114217,  -1.16951388])"
15075,206150,,"array([-21.40184314,  -0.85579788])"
15076,9309307,1993-09-21,"array([-21.70075806,  -0.98478608])"
15077,9403294,1994-03-15,"array([-21.86212627,  -0.9622469 ])"
15078,9407349,1994-07-21,"array([-21.84319419,  -0.98171326])"
15079,111019,2001-11-02,"array([-21.7740305 ,  -0.84815596])"
15080,205012,,"array([-21.78973133,  -0.74048774])"
15081,205001,,"array([-21.41135624,  -0.93100903])"
